crd_number,sec_number,name,other_names,registration_status,registration_begin_date,firm_size,firm_type,formed_state,formed_date,phone,finra_approved_registration_count,number_of_branches,branch_locations_count,disclosures_count,street,city,state,zip_code,country,latitude,longitude,matched_from_name,match_confidence,phase,scraped_at
172729,69523,"HOWDEN TIGER CAPITAL MARKETS & ADVISORY, LLC","HOWDEN CAPITAL MARKETS & ADVISORY|TIGERRISK CAPITAL STRATEGIES LLC|TIGERRISK CAPITAL MARKETS & ADVISORY|HOWDEN TIGER INVESTMENT BANKING|HOWDEN TIGER CAPITAL MARKETS & ADVISORY, LLC",Approved,05/13/2015,Small,Limited Liability Company,Delaware,07/03/2008,646-685-4930,1,4,1,0,1350 AVENUE OF THE AMERICAS,NEW YORK,NY,10019,USA,,,"HOWDEN TIGER CAPITAL MARKETS & ADVISORY, LLC",1.0,3,2026-04-02T01:57:18.301087
319197,70910,"HPS SECURITIES, LLC","HPS SECURITIES, LLC",Approved,04/11/2023,Small,Limited Liability Company,Delaware,02/07/2022,212-287-6767,1,7,1,0,40 WEST 57TH STREET,NEW YORK,NY,10019,UNITED STATES,,,"HPS SECURITIES, LLC",1.0,3,2026-04-02T02:00:04.246818
142846,67496,"HRC FUND ASSOCIATES, LLC","D/B/A TIVIRA PARTNERS|MMB SECURITIES LLC|LIBERTY STREET SECURITIES LLC|HRC FUND ASSOCIATES, LLC",Approved,05/31/2007,Small,Limited Liability Company,Delaware,06/23/2006,212-240-9726,1,2,1,0,88 PINE STREET,NEW YORK,NY,10005,USA,,,"HRC FUND ASSOCIATES, LLC",1.0,3,2026-04-02T01:54:29.384264
128491,66143,HRT EXECUTION SERVICES LLC,HRT EXECUTION SERVICES LLC|SUN TRADING LLC,Approved,09/05/2017,Small,Limited Liability Company,Illinois,04/24/2003,212-293-1444,1,3,2,9,"3 WORLD TRADE CENTER, 175 GREENWICH ST",NEW YORK,NY,10007,USA,,,HRT EXECUTION SERVICES LLC,1.0,3,2026-04-02T01:53:11.329103
152144,68430,HRT FINANCIAL LP,HRT FINANCIAL LLC|HRT FINANCIAL LP,Approved,03/28/2022,Medium,Partnership,Delaware,08/10/2009,212 293-1444,1,4,27,10,"3 WORLD TRADE CENTER, 175 GREENWICH STREET",NEW YORK,NY,10007,USA,,,HRT FINANCIAL LP,1.0,3,2026-04-02T01:55:38.103163
19585,41562,HSBC SECURITIES (USA) INC.,"CARROLL MCENTEE & MCGINLEY INCORPORATED|INVESTDIRECT|HSBC SECURITIES, INC.|HSBC SECURITIES (USA) INC.",Approved,07/25/1987,Large,Corporation,Delaware,12/31/1969,224-880-8555,1,289,14,94,66 HUDSON BOULEVARD,NEW YORK CITY,NY,10001,UNITED STATES,,,HSBC SECURITIES (USA) INC.,1.0,3,2026-04-02T01:48:26.941846
332851,71297,"HSIP SECURITIES, LLC","HSIP SECURITIES, LLC",Approved,03/13/2026,Small,Limited Liability Company,Delaware,08/08/2024,847-345-7557,1,1,1,0,305 WEST FRONT STREET,TRAVERSE CITY,MI,49684,UNITED STATES,,,"HSIP SECURITIES, LLC",1.0,3,2026-04-02T02:00:59.162983
298809,70231,"HUATAI SECURITIES (USA), INC.","HUATAI SECURITIES (USA), INC.",Approved,06/10/2019,Small,Corporation,Delaware,08/24/2018,212-763-8180,1,2,4,0,280 PARK AVE,NEW YORK,NY,10017,UNITED STATES,,,"HUATAI SECURITIES (USA), INC.",1.0,3,2026-04-02T01:58:35.414305
150252,68237,HUB INTERNATIONAL INVESTMENT SERVICES INC.,HUB INTERNATIONAL INVESTMENT SERVICES INC.|HUB INTERNATIONAL INVESTMENT SERVICES INC. (HIIS),Approved,01/07/2010,Medium,Corporation,Delaware,12/12/2007,914-343-6705,1,2,1,0,900 S CAPITAL OF TX HIGHWAY,AUSTIN,TX,78746,UNITED STATES,,,HUB INTERNATIONAL INVESTMENT SERVICES INC.,1.0,3,2026-04-02T01:55:24.932324
132424,66595,HUDSON CAPITAL ADVISORS BD LLC,HUDSON CAPITAL ADVISORS BD LLC,Approved,03/02/2005,Small,Limited Liability Company,Delaware,12/04/2003,310-486-2593,1,4,1,1,"100 WILSHIRE BOULEVARD, SUITE 700",SANTA MONICA,CA,90401,USA,,,HUDSON CAPITAL ADVISORS BD LLC,1.0,3,2026-04-02T01:53:35.656189
44357,50648,"HUDSON HERITAGE CAPITAL MANAGEMENT, INC.","HUDSON HERITAGE CAPITAL MANAGEMENT, INC.",Approved,06/26/1998,Small,Corporation,New York,09/30/1997,914-271-8102,1,4,1,0,20 BALTIC PLACE SUITE 2,CROTON-ON-HUDSON,NY,10520,UNITED STATES,,,"HUDSON HERITAGE CAPITAL MANAGEMENT, INC.",1.0,3,2026-04-02T01:51:03.180971
103861,52348,HUDSON HOUSING SECURITIES LLC,HUDSON HOUSING SECURITIES LLC,Approved,09/12/2000,Small,Limited Liability Company,Delaware,02/02/2000,212-218-4488,1,2,1,1,"630 FIFTH AVENUE, 28TH FLOOR",NEW YORK,NY,10111,USA,,,HUDSON HOUSING SECURITIES LLC,1.0,3,2026-04-02T01:51:44.837139
304884,70384,HUDSONWEST LLC,HUDSONWEST LLC,Approved,02/28/2020,Small,Limited Liability Company,Colorado,03/19/2019,952-201-1791,1,2,1,0,5038 E 3RD AVE,DENVER,CO,80220,UNITED STATES,,,HUDSONWEST LLC,1.0,3,2026-04-02T01:58:56.422025
20576,38327,HUNNICUTT & CO. LLC,"HUNNICUTT & CO. LLC|WILLIAM M. HUNNICUTT BROKER/DEALER|HUNNICUTT & CO., INC.",Approved,03/17/1988,Small,Limited Liability Company,New York,10/22/2007,212 752 0200,1,2,1,1,110 E. 59TH STREET,NEW YORK,NY,10022,UNITED STATES,,,HUNNICUTT & CO. LLC,1.0,3,2026-04-02T01:48:32.636222
30177,44779,HUNTER ASSOCIATES LLC,"HUNTER ASSOCIATES INVESTMENT MANAGEMENT LLC|HUNTER ASSOCIATES, INC.|HUNTER ASSOCIATES LLC",Approved,07/01/1992,Small,Limited Liability Company,Delaware,01/01/2016,(412) 471-4191,1,6,1,1,436 SEVENTH AVENUE,PITTSBURGH,PA,15219-1818,U.S.A.,,,HUNTER ASSOCIATES LLC,1.0,3,2026-04-02T01:49:20.958890
2261,5761,"HUNTINGTON SECURITIES, INC.","HUNTINGTON CAPITAL MARKETS|HUTCHINSON, SHOCKEY, ERLEY & CO.|HUTCHINSON SHOCKEY ERLEY|HUNTINGTON SECURITIES, INC.",Approved,04/09/1957,Medium,Corporation,Delaware,02/08/1957,(312) 443-1560,1,21,1,8,41 SOUTH HIGH ST,COLUMBUS,OH,43287,UNITED STATES,,,"HUNTINGTON SECURITIES, INC.",1.0,3,2026-04-02T01:46:22.928898
7456,21893,HUNTLEIGH SECURITIES CORPORATION,"HUNTLEIGH SECURITIES CORPORATION|KRENTZ, MEYER & MCCLELLAN INVESTMENT CORPORATION",Approved,08/17/1977,Small,Corporation,Missouri,05/12/1977,314 236-2400,1,13,1,8,7800 FORSYTH BLVD.,ST. LOUIS,MO,63105,UNITED STATES,,,HUNTLEIGH SECURITIES CORPORATION,1.0,3,2026-04-02T01:47:02.541305
146993,67865,"HUNTWICKE SECURITIES, LLC","HUNTWICKE SECURITIES, LLC|PHALANX TRADING, LLC",Approved,10/09/2008,Small,Limited Liability Company,Massachusetts,02/11/2008,978-887-5981,1,5,1,0,7 GROVE STREET,TOPSFIELD,MA,01983,,,,"HUNTWICKE SECURITIES, LLC",1.0,3,2026-04-02T01:55:00.263536
166959,69237,HURON TRANSACTION ADVISORY LLC,HURON CORPORATE FINANCE LLC|HURON TRANSACTION ADVISORY LLC,Approved,02/25/2014,Small,Limited Liability Company,Delaware,01/30/2013,312-583-8700,1,4,1,0,"550 WEST VAN BUREN STREET, SUITE 1700",CHICAGO,IL,60607,,,,HURON TRANSACTION ADVISORY LLC,1.0,3,2026-04-02T01:56:49.491109
132135,66560,"HWJ CAPITAL PARTNERS II, LLC","HWJ CAPITAL PARTNERS II, LLC",Approved,01/04/2005,Small,Limited Liability Company,Delaware,04/26/2004,561 910-5732,1,2,1,1,7400 NORTH FEDERAL HIGHWAY,BOCA RATON,FL,33487,USA,,,"HWJ CAPITAL PARTNERS II, LLC",1.0,3,2026-04-02T01:53:32.059635
104271,52747,"HYDE PARK CAPITAL ADVISORS, LLC","HYDE PARK CAPITAL ADVISORS, LLC",Approved,01/04/2001,Small,Limited Liability Company,Florida,01/07/2000,813-383-0202,1,5,1,1,701 N. FRANKLIN STREET,TAMPA,FL,33602,,,,"HYDE PARK CAPITAL ADVISORS, LLC",1.0,3,2026-04-02T01:51:53.873541
41352,49385,"I-BANKERS SECURITIES, INC.","I-BANKERS SECURITIES, INC.|MILLENNIUM FINANCIAL GROUP, INC.|IBS HOLDING CORPORATION",Approved,09/09/1996,Small,Corporation,Texas,06/06/1996,817-980-9034,1,3,2,2,1200 N FEDERAL HWY,BOCA RATON,FL,33432,UNITED STATES,,,"I-BANKERS SECURITIES, INC.",1.0,3,2026-04-02T01:50:35.973855
298949,70216,I5EQUITY,GOLOMB SOLETI CAPITAL|I5EQUITY,Approved,04/03/2020,Small,Limited Liability Company,California,06/22/2018,6507322223,1,3,1,0,1700 MONTGOMERY STREET,SAN FRANCISCO,CA,94111,UNITED STATES,,,I5EQUITY,1.0,3,2026-04-02T01:58:35.717292
129802,66255,IA GLOBAL CAPITAL LLC,IA GLOBAL CAPITAL LLC|INNOVATION ADVISORS LLC,Approved,06/16/2004,Small,Limited Liability Company,New York,06/09/2003,212-710-5302,1,2,1,1,101 PARK AVENUE,NEW YORK CITY,NY,10178,USA,,,IA GLOBAL CAPITAL LLC,1.0,3,2026-04-02T01:53:18.767241
318120,70884,IAFF-FC INVESTMENTS LLC,"IAFF FINANCIAL CORPORATION INVESTMENTS, LLC|IAFF-FC INVESTMENTS LLC",Approved,09/29/2022,Small,Limited Liability Company,Delaware,12/06/2021,202-737-1125,1,2,1,0,1750 NEW YORK AVENUE NW,WASHINGTON,DC,20006,UNITED STATES,,,IAFF-FC INVESTMENTS LLC,1.0,3,2026-04-02T01:59:58.541200
175478,69601,"IASG ALTERNATIVES, LLC","IASG ALTERNATIVES|IASG ALTERNATIVES, LLC",Approved,11/12/2015,Small,Limited Liability Company,Illinois,02/24/2015,312-561-3149,1,3,1,0,141 WEST JACKSON BLVD,CHICAGO,IL,60604,,,,"IASG ALTERNATIVES, LLC",1.0,3,2026-04-02T01:57:25.290261
315886,70754,IB CAPITAL LLC,IB CAPITAL LLC,Approved,11/16/2021,Small,Limited Liability Company,Puerto Rico,06/10/2021,929-999-7905,1,3,2,0,51 KINGS COURT,SAN JUAN,PR,00911,UNITED STATES,,,IB CAPITAL LLC,1.0,3,2026-04-02T01:59:45.951587
33319,28569,IBKR SECURITIES SERVICES LLC,IBKR SECURITIES SERVICES LLC|TIMBER HILL LLC|TIMBER HILL INC.,Approved,06/24/1997,Small,Limited Liability Company,Connecticut,07/01/1996,203-618-5800,1,2,3,42,THREE PICKWICK PLAZA,GREENWICH,CT,06830,UNITED STATES,,,IBKR SECURITIES SERVICES LLC,1.0,3,2026-04-02T01:49:36.261646
42360,49815,"IBN FINANCIAL SERVICES, INC.","IBN FINANCIAL SERVICES, INC|M. ROBERT BURTON ASSOCIATES, INC.|IBN FINANCIAL SERVICES, INC.",Approved,07/24/1997,Small,Corporation,New York,12/15/1995,315-652-4426,1,31,1,9,404 OLD LIVERPOOL RD,LIVERPOOL,NY,13088,UNITED STATES,,,"IBN FINANCIAL SERVICES, INC.",1.0,3,2026-04-02T01:50:44.975736
145235,67717,"ICA, LLC","ICA, LLC|RCS EQUITIES, LLC|IROQUOIS CAPITAL ADVISORS, LLC",Approved,01/08/2008,Small,Limited Liability Company,Delaware,12/14/2006,615 467-7600,1,2,1,0,102 WOODMONT BLVD.,NASHVILLE,TN,37205,USA,,,"ICA, LLC",1.0,3,2026-04-02T01:54:47.349874
118219,53640,ICAPITAL MARKETS LLC,"AXIO FINANCIAL LLC|SCURA, RISE & PARTNERS SECURITIES, LLC|SCURA PARTNERS SECURITIES LLC|SCURA PALEY SECURITIES LLC|ICAPITAL MARKETS LLC",Approved,05/17/2002,Medium,Limited Liability Company,Delaware,08/13/2001,646-520-2020,1,8,1,0,60 EAST 42ND STREET,NEW YORK,NY,10165,UNITED STATES,,,ICAPITAL MARKETS LLC,1.0,3,2026-04-02T01:52:25.076066
35560,46816,ICBC STANDARD SECURITIES INC.,"ICBC STANDARD SECURITIES INC.|STANDARD NEW YORK, INC|STANDARD NEW YORK SECURITIES, INC.",Approved,03/21/1994,Small,Corporation,Delaware,11/03/1993,212 407-5000,1,2,1,3,1185 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,UNITED STATES,,,ICBC STANDARD SECURITIES INC.,1.0,3,2026-04-02T01:49:44.643141
134910,66870,ICD SECURITIES INC.,ICD SECURITIES INC.,Approved,09/26/2005,Small,Corporation,Florida,11/19/2004,(305) 669-5168,1,4,1,0,7301 SW 57TH COURT,MIAMI,FL,33143,USA,,,ICD SECURITIES INC.,1.0,3,2026-04-02T01:53:48.554948
123635,65601,ICE BONDS SECURITIES CORPORATION,CREDITEX SECURITIES CORPORATION|ICE TMC|ICE BONDS SECURITIES CORPORATION|ICE BONDPOINT|CREDITTRADE SECURITIES CORPORATION,Approved,04/04/2003,Small,Corporation,Delaware,04/18/2002,646-237-4328,1,5,1,1,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,USA,,,ICE BONDS SECURITIES CORPORATION,1.0,3,2026-04-02T01:52:46.510089
299634,70258,"ICE SECURITIES EXECUTION & CLEARING, LLC","ICE SECURITIES EXECUTION & CLEARING, LLC|ICE SECURITIES EXECUTION AND CLEARING, LLC",Approved,06/17/2019,Small,Limited Liability Company,Delaware,10/04/2018,914-313-4250,1,3,1,0,1345 6TH AVENUE,NEW YORK,NY,10105,UNITED STATES,,,"ICE SECURITIES EXECUTION & CLEARING, LLC",1.0,3,2026-04-02T01:58:40.209227
169661,69379,"ICG CAPITAL SECURITIES, LLC","ICG CAPITAL SECURITIES, LLC",Approved,04/02/2014,Small,Limited Liability Company,North Carolina,10/22/2013,(704) 332-1930,1,2,1,0,909 EAST BLVD,CHARLOTTE,NC,28203,USA,,,"ICG CAPITAL SECURITIES, LLC",1.0,3,2026-04-02T01:57:02.380033
104285,52746,ICICI SECURITIES INC.,ICICI SECURITIES INC.,Approved,11/28/2000,Small,Corporation,Delaware,06/13/2000,212-388-0677,1,2,1,1,1120 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,UNITED STATES,,,ICICI SECURITIES INC.,1.0,3,2026-04-02T01:51:54.143620
312157,70657,"ICM CAPITAL MARKETS, LLC","ICM CAPITAL MARKETS, LLC",Approved,10/06/2021,Small,Limited Liability Company,Delaware,11/24/2020,917-342-2224,1,2,1,0,1178 BROADWAY,NEW YORK,NY,10001,UNITED STATES,,,"ICM CAPITAL MARKETS, LLC",1.0,3,2026-04-02T01:59:27.037723
4029,18148,"ICON CAPITAL GROUP, LLC","ICON CAPITAL GROUP, LLC|SOUTH TEXAS SECURITIES CO.",Approved,06/23/1969,Small,Limited Liability Company,Texas,10/04/2022,949-418-8669,1,2,1,0,5 UPPER NEWPORT PLAZA,NEWPORT BEACH,CA,92660,UNITED STATES,,,"ICON CAPITAL GROUP, LLC",1.0,3,2026-04-02T01:46:37.628829
174952,69583,ICR CAPITAL LLC,ICR CAPITAL LLC,Approved,09/14/2015,Small,Limited Liability Company,Connecticut,12/02/2014,203-682-8200,1,3,1,0,761 MAIN AVENUE,NORWALK,CT,06851-1080,USA,,,ICR CAPITAL LLC,1.0,3,2026-04-02T01:57:23.991341
106032,53000,IDB CAPITAL CORP.,"ALEXANDRA  & JAMES CO.|IDB CAPITAL CORP.|IDB ASSET MANAGEMENT, A DIVISION OF IDB CAPITAL CORP.|ALEXANDRA & JAMES CO.",Approved,05/10/2001,Small,Corporation,New York,09/11/2000,212-551-8800,1,4,1,1,1114 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,USA,,,IDB CAPITAL CORP.,1.0,3,2026-04-02T01:52:02.841252
171357,69459,"IDX MARKETS, LLC","IDX MARKETS, LLC",Approved,06/04/2015,Small,Limited Liability Company,Delaware,01/10/2014,917-819-0702,1,2,1,0,47 GREAT JONES ST.,NEW YORK,NY,10012,UNITED STATES,,,"IDX MARKETS, LLC",1.0,3,2026-04-02T01:57:11.394551
318014,70869,IEX DAP LLC,IEX DAP LLC,Approved,11/04/2022,Small,Limited Liability Company,Delaware,10/20/2021,646-343-2000,1,2,1,0,"3 WORLD TRADE CENTER, 175 GREENWICH STREET",NEW YORK,NY,10007,UNITED STATES,,,IEX DAP LLC,1.0,3,2026-04-02T01:59:57.954552
167872,69280,IEX SERVICES LLC,IEX SERVICES LLC,Approved,09/17/2013,Small,Limited Liability Company,Delaware,01/22/2013,646-343-2000,1,2,18,0,"3 WORLD TRADE CTR, 175 GREENWICH STREET",NEW YORK,NY,10007,UNITED STATES,,,IEX SERVICES LLC,1.0,3,2026-04-02T01:56:52.771871
306092,70496,IF SECURITIES LLC,ADM SECURITIES LLC|IF SECURITIES LLC,Approved,05/04/2021,Small,Limited Liability Company,Delaware,08/08/2019,(786) 543-2556,1,1,1,0,899 W. CYPRESS CREEK,FORT LAUDERDALE,FL,33309,UNITED STATES,,,IF SECURITIES LLC,1.0,3,2026-04-02T01:59:02.427635
327903,71137,IFAST SECURITIES US CORPORATION,IFAST SECURITIES US CORPORATION,Approved,07/22/2024,Small,Corporation,Delaware,05/07/2021,(669) 242-5999,1,2,2,0,18 SOUTH 2ND STREET,SAN JOSE,CA,95113,UNITED STATES,,,IFAST SECURITIES US CORPORATION,1.0,3,2026-04-02T02:00:37.251447
166325,69201,"IFM (US) SECURITIES, LLC","IFM (US) SECURITIES, LLC",Approved,05/20/2014,Small,Limited Liability Company,Delaware,11/19/2012,212-784-2260,1,2,1,0,114 WEST 47TH STREET,NEW YORK,NY,10036,,,,"IFM (US) SECURITIES, LLC",1.0,3,2026-04-02T01:56:44.985935
297287,70150,"IFP SECURITIES, LLC","IFP SECURITIES, LLC",Approved,02/15/2019,Medium,Limited Liability Company,Delaware,06/08/2018,813-341-0960,1,137,1,0,"3030 NORTH ROCKY POINT DRIVE WEST,",TAMPA,FL,33607,UNITED STATES,,,"IFP SECURITIES, LLC",1.0,3,2026-04-02T01:58:24.902909
297984,70256,"IHT SECURITIES, LLC","IHT SECURITIES, LLC",Approved,01/22/2021,Small,Limited Liability Company,Illinois,11/16/2018,855-295-2828,1,2,1,0,123 N. WACKER DR.,CHICAGO,IL,60606,UNITED STATES,,,"IHT SECURITIES, LLC",1.0,3,2026-04-02T01:58:29.402464
149073,68100,IIFL CAPITAL INC.,IIFL CAPITAL INC.|IIFL INC.,Approved,10/09/2009,Small,Corporation,New York,12/20/2011,212-221-6812,1,2,1,1,"1120 AVENUE OF THE AMERICAS, SUITE # 4030",NEW YORK,NY,10036,USA,,,IIFL CAPITAL INC.,1.0,3,2026-04-02T01:55:17.728485
299892,70266,IM GLOBAL US DISTRIBUTORS LLC,IM GLOBAL US DISTRIBUTORS LLC,Approved,10/09/2019,Small,Limited Liability Company,Delaware,12/05/2018,323-372-2266,1,3,1,0,2301 ROSECRANS AVENUE,EL SEGUNDO,CA,90245,UNITED STATES,,,IM GLOBAL US DISTRIBUTORS LLC,1.0,3,2026-04-02T01:58:41.721620
301273,70343,IMC EXECUTION SERVICES,IMC EXECUTION SERVICES|IMC EXECUTION SERVICES LLC,Approved,02/11/2021,Small,Limited Liability Company,Illinois,10/11/2018,312-244-3369,1,2,1,0,233 S WACKER DRIVE,CHICAGO,IL,60606,UNITED STATES,,,IMC EXECUTION SERVICES,1.0,3,2026-04-02T01:58:48.927049
104143,52600,IMC FINANCIAL MARKETS,"HOLLAND TRADING HOUSE LLC|IMC-CHICAGO, LLC|IMC FINANCIAL MARKETS",Approved,08/01/2014,Large,Limited Liability Company,Illinois,04/27/2000,(312) 244-3300,1,1,24,40,233 SOUTH WACKER DRIVE,CHICAGO,IL,60606,USA,,,IMC FINANCIAL MARKETS,1.0,3,2026-04-02T01:51:50.844092
144874,67680,IMC SECURITIES LLC,CARDINAL CAPITAL MANAGEMENT LLC|IMC SECURITIES LLC,Approved,07/23/2024,Small,Limited Liability Company,Illinois,05/23/2007,3122443300,1,1,3,3,233 SOUTH WACKER DRIVE,CHICAGO,IL,60606,,,,IMC SECURITIES LLC,1.0,3,2026-04-02T01:54:43.808470
122696,65527,"IMPACTU.INVESTMENTS, LLC","IMPACTU.INVESTMENTS, LLC|STERLING MONROE SECURITIES, LLC",Approved,01/15/2003,Small,Limited Liability Company,New York,04/25/2002,631-845-5100,1,2,1,0,125 FROEHLICH FARM BLVD.,WOODBURY,NY,11797,UNITED STATES,,,"IMPACTU.INVESTMENTS, LLC",1.0,3,2026-04-02T01:52:43.776262
43744,50397,"IMPERIAL CAPITAL, LLC","IMPERIAL CAPITAL, LLC",Approved,11/04/1997,Small,Limited Liability Company,Delaware,07/22/1997,310-246-3700,1,6,2,3,10100 SANTA MONICA BLVD.,LOS ANGELES,CA,90067,UNITED STATES,,,"IMPERIAL CAPITAL, LLC",1.0,3,2026-04-02T01:50:56.980410
315756,70817,IMPERII SECURITIES LLC,IMPERII PARTNERS|IMPERII SECURITIES LLC,Approved,07/18/2022,Small,Limited Liability Company,Delaware,03/30/2021,415-489-0827,1,2,1,0,580 CALIFORNIA STREET,SAN FRANCISCO,CA,94104,UNITED STATES,,,IMPERII SECURITIES LLC,1.0,3,2026-04-02T01:59:44.731844
130745,66389,"IMST DISTRIBUTORS, LLC","FORESIDE DISTRIBUTION PARTNERS, LLC|PNC FUND DISTRIBUTOR, LLC|PNC FUND DISTRIBUTOR, INC.|MERCANTILE INVESTMENT SERVICES, INC.|IMST DISTRIBUTORS, LLC",Approved,05/13/2004,Small,Limited Liability Company,Delaware,01/01/2008,866-251-6920,1,22,1,0,190 MIDDLE STREET,PORTLAND,ME,04101,USA,,,"IMST DISTRIBUTORS, LLC",1.0,3,2026-04-02T01:53:24.089448
156622,68814,INCAPITAL DISTRIBUTORS LLC,"INCAPITAL|INSPEREX|INCAPITAL INSURANCE SERVICES, LLC|INCAPITAL DISTRIBUTORS LLC",Pending Withdrawal,,Small,Limited Liability Company,Delaware,08/06/2010,312 379-3700,1,3,1,0,25 SE 4TH AVENUE,DELRAY BEACH,FL,33483,USA,,,INCAPITAL DISTRIBUTORS LLC,1.0,3,2026-04-02T01:56:14.060615
24723,41331,"INDEPENDENCE CAPITAL CO., INC.","INDEPENDENCE CAPITAL CO., INC.",Approved,09/06/1989,Small,Corporation,Ohio,04/29/1989,440-888-7000,1,28,1,4,"5579 PEARL ROAD, SUITE 100",PARMA,OH,44129,UNITED STATES,,,"INDEPENDENCE CAPITAL CO., INC.",1.0,3,2026-04-02T01:48:49.441055
318171,70853,INDEPENDENCE POINT SECURITIES LLC,"INDEPENDENCE POINT SECURITIES|INDEPENDENCE POINT SECURITIES, LLC|INDEPENDENCE POINT SECURITIES LLC",Approved,05/16/2022,Small,Limited Liability Company,Delaware,11/23/2021,212-468-5850,1,3,1,0,101 GREENWICH STREET,NEW YORK,NY,10006,UNITED STATES,,,INDEPENDENCE POINT SECURITIES LLC,1.0,3,2026-04-02T01:59:58.851616
7717,22870,"INDEPENDENT FINANCIAL GROUP, LLC","HAGERTY STEWART & ASSOCIATES LLC|INDEPENDENT FINANCIAL GROUP, LLC|INDEPENDENT FINANCIAL GROUP, INC|IFG FINANCIAL GROUP, LLC|HAGERTY, VAN MOURICK & LOGAN|HAGERTY, STEWART AND ASSOCIATES, INC.|HAGERTY, STEWART & ASSOCIATES, INC.",Approved,11/24/1978,Large,Limited Liability Company,Delaware,07/09/2001,858-436-3180,1,398,1,18,12671 HIGH BLUFF DRIVE,SAN DIEGO,CA,92130,UNITED STATES,,,"INDEPENDENT FINANCIAL GROUP, LLC",1.0,3,2026-04-02T01:47:05.254743
154134,68609,"INDEPENDENT INVESTMENT BANKERS, CORP.","INDEPENDENT INVESTMENT BANKERS CORP.|INDEPENDENT INVESTMENT BANKERS, CORP.",Approved,05/25/2011,Small,Corporation,Delaware,04/07/2010,512-266-3000,1,5,1,0,11801 DOMAIN BLVD,AUSTIN,TX,78758,USA,,,"INDEPENDENT INVESTMENT BANKERS, CORP.",1.0,3,2026-04-02T01:55:53.114509
143262,67546,"INEO CAPITAL, LLC","INEO CAPITAL, LLC",Approved,07/30/2007,Small,Limited Liability Company,Delaware,10/20/2006,9172167552,1,2,1,0,3765 STEWART AVENUE,MIAMI,FL,33133,UNITED STATES,,,"INEO CAPITAL, LLC",1.0,3,2026-04-02T01:54:33.900034
144302,67647,INFINITY FINANCIAL SERVICES,"INFINITY FINANCIAL SERVICES|MAR VISTA INSURANCE AGENCY DBA INFINITY FINANCIAL SERVICES|INFINITY SECURITIES, INC.|INFINITY FINANVIAL SERVICES",Approved,11/14/2007,Small,Corporation,California,01/17/2007,5105888000,1,35,1,3,212 9TH STREET,OAKLAND,CA,94607,,,,INFINITY FINANCIAL SERVICES,1.0,3,2026-04-02T01:54:41.409714
28872,43978,ING FINANCIAL MARKETS LLC,"ING (U.S.) SECURITIES, FUTURES & OPTIONS INC.|QUANTUM SECURITIES, INC.|ING SECURITIES DERIVATIVES CLEARING|ING SECURITIES & OPTIONS|ING FINANCIAL MARKETS LLC|ING BARINGS CORP.",Approved,01/13/1992,Medium,Limited Liability Company,Delaware,11/06/1995,646-424-6000,1,28,4,10,1133 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,UNITED STATES,,,ING FINANCIAL MARKETS LLC,1.0,3,2026-04-02T01:49:10.447247
2288,1865,"INGALLS & SNYDER, LLC","2X WEALTH GROUP|STEWART ASSET MANAGEMENT TEAM|NOBSKA CAPITAL MANAGEMENT|INGALLS & SNYDER, LLC|INGALLS & SNYDER LLC|INGALLS & SNYDER|FUNDAMENTAL EQUITY ADVISORS|BRIDGEHAMPTON GROUP|6TH AVENUE TEAM",Approved,11/25/1939,Small,Limited Liability Company,New York,01/02/1996,(212) 269-7800,1,20,1,18,1 ROCKEFELLER PLAZA,NEW YORK,NY,10020,UNITED STATES,,,"INGALLS & SNYDER, LLC",1.0,3,2026-04-02T01:46:23.543084
127772,66043,INNER CIRCLE SPORTS LLC,INNER CIRCLE SPORTS LLC,Approved,07/27/2004,Small,Other Types of Legal Formation,Delaware,11/06/2002,9176994620,1,2,1,0,3013 YAMATO ROAD SUITE B12-339,BOCA RATON,FL,33434,UNITED STATES,,,INNER CIRCLE SPORTS LLC,1.0,3,2026-04-02T01:53:05.267576
146344,67812,INNOVATION PARTNERS LLC,DEEMER WEALTH MANAGEMENT|INNOVATION PARTNERS LLC.|INNOVATION PARTNERS LLC,Approved,06/24/2008,Medium,Limited Liability Company,North Carolina,11/19/2007,704-708-5461,1,41,1,1,5950 FAIRVIEW ROAD,CHARLOTTE,NC,28210,UNITED STATES,,,INNOVATION PARTNERS LLC,1.0,3,2026-04-02T01:54:54.907765
